Provider ID,Hospital Name,ZIP Code,County Name,Diagnosis Related Group,Denominator,Footnote,Measure Start Date,Measure End Date,Location,Location 1
460004,MCKAY DEE HOSPITAL,84403,WEBER,Female reproductive system reconstructive procedures,Not Available,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,84107,SALT LAKE,Cervical spinal fusion w/o CC/MCC,Not Available,,########,########,"5848 SOUTH 300 EAST
MURRAY, UT 84107
(40.64408365700007, -111.89840841299997)","5848 SOUTH 300 EAST
MURRAY, UT
(40.64408365700007, -111.89840841299997)"
460051,JORDAN VALLEY MEDICAL CENTER,84088,SALT LAKE,Permanent cardiac pacemaker implant w CC,Not Available,,########,########,"3580 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58793342400003, -111.97527612899995)","3580 WEST 9000 SOUTH
WEST JORDAN, UT
(40.58793342400003, -111.97527612899995)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Other musculoskelet sys and conn tiss O.R. proc w MCC,Not Available,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Chest Pain,24,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460041,DAVIS HOSPITAL AND MEDICAL CENTER,84041,DAVIS,Laparoscopic cholecystectomy w/o c.d.e. w MCC,Not Available,,########,########,"1600 WEST ANTELOPE DRIVE
LAYTON, UT 84041
(41.08921787400004, -111.99543086899996)","1600 WEST ANTELOPE DRIVE
LAYTON, UT
(41.08921787400004, -111.99543086899996)"
460010,INTERMOUNTAIN MEDICAL CENTER,84107,SALT LAKE,Coronary bypass w/o cardiac cath w MCC,Not Available,,########,########,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
(40.66034663600004, -111.89373522999995)","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
(40.66034663600004, -111.89373522999995)"
460058,RIVERTON HOSPITAL,84065,SALT LAKE,"Acute myocardial infarction, discharged alive w/o CC/MCC",Not Available,,########,########,"3741 WEST 12600 SOUTH
RIVERTON, UT 84065
(40.52227547500007, -111.979928471)","3741 WEST 12600 SOUTH
RIVERTON, UT
(40.52227547500007, -111.979928471)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Laparoscopic cholecystectomy w/o c.d.e. w CC,21,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460011,CASTLEVIEW HOSPITAL,84501,CARBON,Hernia procedures except inguinal and femoral w CC,Not Available,,########,########,"300 NORTH HOSPITAL DRIVE
PRICE, UT 84501
(39.60453376300006, -110.83118408299998)","300 NORTH HOSPITAL DRIVE
PRICE, UT
(39.60453376300006, -110.83118408299998)"
460006,LDS HOSPITAL,84143,SALT LAKE,Transurethral prostatectomy w/o CC/MCC,Not Available,,########,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
460052,TIMPANOGOS REGIONAL HOSPITAL,84057,UTAH,Bilateral or multiple major joint procs of lower extremity w/o MCC,Not Available,,########,########,"750 WEST 800 NORTH
OREM, UT 84057
(40.312087907000034, -111.71475115099997)","750 WEST 800 NORTH
OREM, UT
(40.312087907000034, -111.71475115099997)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,Simple pneumonia and pleurisy w MCC,50,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Cardiac defibrillator implant w/o cardiac cath w/o MCC,18,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Chest Pain,23,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460042,LAKEVIEW HOSPITAL,84010,DAVIS,Revision of hip or knee replacement w CC,Not Available,,########,########,"630 EAST MEDICAL DRIVE
BOUNTIFUL, UT 84010
(40.88668360400004, -111.86823969799997)","630 EAST MEDICAL DRIVE
BOUNTIFUL, UT
(40.88668360400004, -111.86823969799997)"
460051,JORDAN VALLEY MEDICAL CENTER,84088,SALT LAKE,Revision of hip or knee replacement w/o CC/MCC,Not Available,,########,########,"3580 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58793342400003, -111.97527612899995)","3580 WEST 9000 SOUTH
WEST JORDAN, UT
(40.58793342400003, -111.97527612899995)"
460003,SALT LAKE REGIONAL MEDICAL CENTER,84102,SALT LAKE,Coronary bypass w/o cardiac cath w/o MCC,Not Available,,########,########,"1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT 84102
(40.76933693600006, -111.86093088199999)","1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT
(40.76933693600006, -111.86093088199999)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,Major joint replacement or reattachment of lower extremity w/o MCC,353,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim,Not Available,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460010,INTERMOUNTAIN MEDICAL CENTER,84107,SALT LAKE,Cervical spinal fusion w/o CC/MCC,35,,########,########,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
(40.66034663600004, -111.89373522999995)","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
(40.66034663600004, -111.89373522999995)"
460026,SEVIER VALLEY MEDICAL CENTER,84701,SEVIER,Uterine and adnexa proc for non-malignancy w/o CC/MCC,Not Available,,########,########,"1000 NORTH MAIN STREET
RICHFIELD, UT 84701
(38.78209039200004, -112.08475199999998)","1000 NORTH MAIN STREET
RICHFIELD, UT
(38.78209039200004, -112.08475199999998)"
460013,MOUNTAIN VIEW HOSPITAL,84651,UTAH,Uterine and adnexa proc for non-malignancy w/o CC/MCC,Not Available,,########,########,"1000 EAST 100 NORTH
PAYSON, UT 84651
(40.04461333800003, -111.71522704399996)","1000 EAST 100 NORTH
PAYSON, UT
(40.04461333800003, -111.71522704399996)"
460039,BEAR RIVER VALLEY HOSPITAL,84337,BOX ELDER,Heart failure and shock w CC,Not Available,,########,########,"905 NORTH 1000 WEST
TREMONTON, UT 84337
(41.72342380200007, -112.18143967599997)","905 NORTH 1000 WEST
TREMONTON, UT
(41.72342380200007, -112.18143967599997)"
460057,PARK CITY MEDICAL CENTER,84060,SUMMIT,Chronic obstructive pulmonary disease w CC,Not Available,,########,########,"900 ROUND VALLEY DRIVE
PARK CITY, UT 84060
(40.68647486900005, -111.46651672699994)","900 ROUND VALLEY DRIVE
PARK CITY, UT
(40.68647486900005, -111.46651672699994)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC,Not Available,,########,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460006,LDS HOSPITAL,84143,SALT LAKE,Major small and large bowel procedures w/o CC/MCC,21,,########,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Extracranial procedures w CC,Not Available,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460013,MOUNTAIN VIEW HOSPITAL,84651,UTAH,Transurethral prostatectomy w CC/MCC,Not Available,,########,########,"1000 EAST 100 NORTH
PAYSON, UT 84651
(40.04461333800003, -111.71522704399996)","1000 EAST 100 NORTH
PAYSON, UT
(40.04461333800003, -111.71522704399996)"
460019,UINTAH BASIN MEDICAL CENTER,84066,DUCHESNE,Chronic obstructive pulmonary disease w/o CC/MCC,Not Available,,########,########,"250 WEST 300 NORTH (75-2)
ROOSEVELT, UT 84066
(40.303424936000056, -109.99608898599996)","250 WEST 300 NORTH (75-2)
ROOSEVELT, UT
(40.303424936000056, -109.99608898599996)"
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,84107,SALT LAKE,Spinal fusion except cervical w/o MCC,46,,########,########,"5848 SOUTH 300 EAST
MURRAY, UT 84107
(40.64408365700007, -111.89840841299997)","5848 SOUTH 300 EAST
MURRAY, UT
(40.64408365700007, -111.89840841299997)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,Chronic obstructive pulmonary disease w MCC,11,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Other kidney and urinary tract procedures w MCC,Not Available,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460058,RIVERTON HOSPITAL,84065,SALT LAKE,Cervical spinal fusion w/o CC/MCC,Not Available,,########,########,"3741 WEST 12600 SOUTH
RIVERTON, UT 84065
(40.52227547500007, -111.979928471)","3741 WEST 12600 SOUTH
RIVERTON, UT
(40.52227547500007, -111.979928471)"
460026,SEVIER VALLEY MEDICAL CENTER,84701,SEVIER,Heart failure and shock w CC,Not Available,,########,########,"1000 NORTH MAIN STREET
RICHFIELD, UT 84701
(38.78209039200004, -112.08475199999998)","1000 NORTH MAIN STREET
RICHFIELD, UT
(38.78209039200004, -112.08475199999998)"
460033,GARFIELD MEMORIAL HOSPITAL,84759,GARFIELD,Chronic obstructive pulmonary disease w/o CC/MCC,Not Available,,########,########,"200 NORTH 400 EAST
PANGUITCH, UT 84759
(37.82597250800006, -112.42784327299995)","200 NORTH 400 EAST
PANGUITCH, UT
(37.82597250800006, -112.42784327299995)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Major joint replacement or reattachment of lower extremity w/o MCC,506,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim,Not Available,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,Diabetes w MCC,Not Available,,########,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460014,MOUNTAIN WEST MEDICAL CENTER,84074,TOOELE,Laparoscopic cholecystectomy w/o c.d.e. w CC,Not Available,,########,########,"2055 NORTH MAIN STREET
TOOELE, UT 84074
(40.566694193000046, -112.29591041599997)","2055 NORTH MAIN STREET
TOOELE, UT
(40.566694193000046, -112.29591041599997)"
460003,SALT LAKE REGIONAL MEDICAL CENTER,84102,SALT LAKE,Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim,Not Available,,########,########,"1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT 84102
(40.76933693600006, -111.86093088199999)","1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT
(40.76933693600006, -111.86093088199999)"
460006,LDS HOSPITAL,84143,SALT LAKE,Hernia procedures except inguinal and femoral w/o CC/MCC,Not Available,,########,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Biopsies of musculoskeletal system and connective tissue w CC,Not Available,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460042,LAKEVIEW HOSPITAL,84010,DAVIS,Back and neck proc exc spinal fusion w/o CC/MCC,Not Available,,########,########,"630 EAST MEDICAL DRIVE
BOUNTIFUL, UT 84010
(40.88668360400004, -111.86823969799997)","630 EAST MEDICAL DRIVE
BOUNTIFUL, UT
(40.88668360400004, -111.86823969799997)"
460041,DAVIS HOSPITAL AND MEDICAL CENTER,84041,DAVIS,Kidney and ureter procedures for non-neoplasm w MCC,Not Available,,########,########,"1600 WEST ANTELOPE DRIVE
LAYTON, UT 84041
(41.08921787400004, -111.99543086899996)","1600 WEST ANTELOPE DRIVE
LAYTON, UT
(41.08921787400004, -111.99543086899996)"
460006,LDS HOSPITAL,84143,SALT LAKE,Major small and large bowel procedures w MCC,11,,########,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
460010,INTERMOUNTAIN MEDICAL CENTER,84107,SALT LAKE,Major joint replacement or reattachment of lower extremity w MCC,14,,########,########,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
(40.66034663600004, -111.89373522999995)","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
(40.66034663600004, -111.89373522999995)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,Coronary bypass w/o cardiac cath w MCC,Not Available,,########,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460014,MOUNTAIN WEST MEDICAL CENTER,84074,TOOELE,"Stomach, esophageal duodenal proc w/o CC/MCC",Not Available,,########,########,"2055 NORTH MAIN STREET
TOOELE, UT 84074
(40.566694193000046, -112.29591041599997)","2055 NORTH MAIN STREET
TOOELE, UT
(40.566694193000046, -112.29591041599997)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Revision of hip or knee replacement w CC,Not Available,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460006,LDS HOSPITAL,84143,SALT LAKE,Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC,Not Available,,########,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Heart failure and shock w CC,46,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Revision of hip or knee replacement w MCC,Not Available,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,Transurethral prostatectomy w/o CC/MCC,Not Available,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Hernia procedures except inguinal and femoral w MCC,Not Available,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Cholecystectomy except by laparoscope w/o c.d.e. w MCC,Not Available,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,Major joint replacement or reattachment of lower extremity w MCC,14,,########,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,Kidney and ureter procedures for neoplasm w CC,Not Available,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460051,JORDAN VALLEY MEDICAL CENTER,84088,SALT LAKE,Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim,Not Available,,########,########,"3580 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58793342400003, -111.97527612899995)","3580 WEST 9000 SOUTH
WEST JORDAN, UT
(40.58793342400003, -111.97527612899995)"
460023,AMERICAN FORK HOSPITAL,84003,UTAH,Major small and large bowel procedures w CC,13,,########,########,"170 NORTH 1100 EAST
AMERICAN FORK, UT 84003
(40.38027072600005, -111.76904436599995)","170 NORTH 1100 EAST
AMERICAN FORK, UT
(40.38027072600005, -111.76904436599995)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,Chronic obstructive pulmonary disease w MCC,Not Available,,########,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460006,LDS HOSPITAL,84143,SALT LAKE,Heart failure and shock w/o CC/MCC,Not Available,,########,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
460039,BEAR RIVER VALLEY HOSPITAL,84337,BOX ELDER,Major joint replacement or reattachment of lower extremity w/o MCC,Not Available,,########,########,"905 NORTH 1000 WEST
TREMONTON, UT 84337
(41.72342380200007, -112.18143967599997)","905 NORTH 1000 WEST
TREMONTON, UT
(41.72342380200007, -112.18143967599997)"
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,84107,SALT LAKE,Revision of hip or knee replacement w/o CC/MCC,16,,########,########,"5848 SOUTH 300 EAST
MURRAY, UT 84107
(40.64408365700007, -111.89840841299997)","5848 SOUTH 300 EAST
MURRAY, UT
(40.64408365700007, -111.89840841299997)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,Cervical spinal fusion w/o CC/MCC,20,,########,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Cervical spinal fusion w/o CC/MCC,32,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460041,DAVIS HOSPITAL AND MEDICAL CENTER,84041,DAVIS,Major joint replacement or reattachment of lower extremity w/o MCC,62,,########,########,"1600 WEST ANTELOPE DRIVE
LAYTON, UT 84041
(41.08921787400004, -111.99543086899996)","1600 WEST ANTELOPE DRIVE
LAYTON, UT
(41.08921787400004, -111.99543086899996)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Chronic obstructive pulmonary disease w/o CC/MCC,11,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460003,SALT LAKE REGIONAL MEDICAL CENTER,84102,SALT LAKE,Laparoscopic cholecystectomy w/o c.d.e. w MCC,Not Available,,########,########,"1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT 84102
(40.76933693600006, -111.86093088199999)","1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT
(40.76933693600006, -111.86093088199999)"
